"","hard","image","age","sex","income_ord","education_ord","nonresponse_choice_count","ResponseId"
"2655",0,1,29,"Feminino",0,2,0,"R_2TFV2oaRp2mx5qw"
"2656",1,1,36,"Feminino",2,2,0,"R_2S7GBdc4VTPkBf9"
"2658",NA,1,40,"Masculino",1,2,0,"R_2CU6Tchd2joZxlj"
"2660",1,0,58,"Feminino",2,2,0,"R_3FRPjmdWECP22ZP"
"2662",1,1,22,"Masculino",0,2,0,"R_10r3wxhPthV4tSz"
"2663",1,1,29,"Feminino",0,3,0,"R_YSNhbDRFRvWjCZX"
"2666",0,1,69,"Feminino",2,4,0,"R_1LiIV9zGcBjw8NJ"
"2667",0,1,58,"Masculino",0,2,0,"R_0SuM1GYT7AzrGbn"
"2668",1,1,39,"Masculino",0,2,0,"R_3puaHdBUfgFXa2j"
"2672",1,1,37,"Masculino",0,2,0,"R_yUVFdr5S8yzyndv"
"2674",0,0,41,"Feminino",0,1,0,"R_3EaFXbStDHpBB8g"
"2677",0,0,24,"Feminino",0,3,0,"R_27p5ZOu1svFJsPx"
"2679",0,1,36,"Feminino",0,2,0,"R_3jUNLiM8uQkgRJN"
"2680",0,1,80,"Masculino",2,3,0,"R_UVMsKDqVxLZUutj"
"2688",1,1,30,"Feminino",0,1,3,"R_DNx4MAiFeZu3HMd"
"2689",1,1,36,"Masculino",0,0,0,"R_2pYsLNl93MTqGAN"
"2691",0,1,26,"Masculino",0,1,0,"R_YYYKAdAscaV4ggN"
"2693",1,1,69,"Feminino",2,4,0,"R_2YgNrf1GndKw0Zm"
"2694",1,1,26,"Masculino",0,1,0,"R_27BAd1E0cABdtPq"
"2706",0,1,40,"Masculino",0,3,0,"R_9zPgtuXu9JFVtnj"
"2713",0,1,63,"Feminino",1,3,0,"R_20UMRVQXwTjoic0"
"2716",0,1,56,"Masculino",1,2,3,"R_2ZCQQCDqe3xwDWt"
"2718",0,1,37,"Masculino",2,3,0,"R_2wmp2GtUaNzHXmy"
"2721",1,1,33,"Masculino",1,3,0,"R_1K2pzFGkwwdueYI"
"2723",0,0,18,"Masculino",1,2,0,"R_1LSfmyxfDTn1RqS"
"2726",0,1,65,"Masculino",1,3,0,"R_2QumnVVcnnZvO2y"
"2728",1,1,44,"Masculino",1,1,0,"R_3prMmpOnRHETXMg"
"2730",0,1,68,"Masculino",2,3,0,"R_3EMX8jJQpG1pyLC"
"2734",0,1,33,"Masculino",1,2,0,"R_1hKHC58jbM1SnAN"
"2736",0,0,33,"Masculino",1,2,0,"R_3saARbJ1HMKjqws"
"2737",1,1,52,"Feminino",0,2,1,"R_1FP1hHmdRFMQvnF"
"2739",1,1,43,"Feminino",2,2,0,"R_2YDMk7KhBhE0Y9H"
"2747",0,1,28,"Masculino",2,3,0,"R_26kVbpNQFpUyLYp"
"2753",0,1,43,"Feminino",0,2,0,"R_1Kgbg9RUhkP9bVO"
"2754",0,1,38,"Feminino",1,2,0,"R_20Vv1XHT5q9a8po"
"2755",0,1,60,"Masculino",2,1,0,"R_2cej8pHPn07Edem"
"2756",0,0,37,"Masculino",1,4,0,"R_3NKWFMjsp2Dq8P4"
"2758",1,1,56,"Masculino",2,3,0,"R_2VQRgNzBEpCVrhV"
"2759",1,1,71,"Masculino",3,2,0,"R_3hu3SmPYWGqUT89"
"2760",0,1,75,"Masculino",2,2,0,"R_2qy49kjypU1O9so"
"2761",0,0,66,"Masculino",4,4,0,"R_2thweqNnbO3uewo"
"2762",1,1,74,"Masculino",4,3,0,"R_1oAyoc69aLEfXU7"
"2764",0,1,30,"Masculino",1,2,0,"R_2VOaZsIsqKQK7fj"
"2766",1,0,71,"Masculino",1,3,0,"R_1LpYgEnrZzBNwbM"
"2767",0,1,51,"Masculino",2,3,0,"R_1C72Rr98czGVhfb"
"2768",1,1,65,"Masculino",1,2,2,"R_2aEN2H2bCZOqP3H"
"2769",0,0,52,"Feminino",1,3,0,"R_2dEKlyj82QLdYw8"
"2770",1,1,31,"Masculino",1,2,0,"R_0IHvt6bjLY0qtJT"
"2771",0,1,75,"Masculino",3,2,0,"R_RXoG5wJUEUgaWg9"
"2773",0,1,20,"Masculino",1,2,0,"R_yPCxOA277Lu81Hj"
"2774",1,1,37,"Masculino",3,3,0,"R_4U6xVqjrBoWJFRf"
"2775",1,1,42,"Feminino",2,2,0,"R_0Jl6rk02lncIGpb"
"2782",0,1,43,"Masculino",2,2,0,"R_1rqvgaSFGUVqteQ"
"2783",0,1,25,"Feminino",0,1,0,"R_2VkLmLcYus4u9uJ"
"2784",0,1,25,"Feminino",0,1,0,"R_yjThPI0zgAzbsxX"
"2786",1,1,25,"Feminino",2,3,0,"R_2y17ckBqgKmkT5B"
"2790",1,1,56,"Feminino",2,2,0,"R_12RQC8IXJwEgobi"
"2792",0,0,55,"Feminino",1,3,0,"R_1YpJQv3BbFdD3Mt"
"2796",1,0,55,"Feminino",0,2,0,"R_2axBUpz2JGIBKh3"
"2797",1,0,51,"Feminino",2,2,0,"R_BYrc0yZvl9cSdLX"
"2799",0,1,35,"Feminino",1,1,0,"R_1hyWIWaT6DpJc5m"
"2800",0,1,37,"Feminino",1,2,0,"R_6mL26CO7JzhJGZb"
"2801",1,1,32,"Masculino",1,2,0,"R_1d0jtySXh32CZQW"
"2805",1,0,29,"Feminino",1,2,0,"R_1cXJomv4RVzOU5f"
"2807",0,1,24,"Feminino",0,3,0,"R_2b3Q5kGg1TxcZWe"
"2810",0,1,23,"Masculino",1,2,0,"R_79bgxiTLONt0k6d"
"2815",1,1,57,"Feminino",2,3,0,"R_22zzUwfM3XKkrUn"
"2816",0,1,38,"Feminino",0,4,0,"R_ufe8Tdim6QJkOzf"
"2817",1,1,36,"Masculino",1,2,0,"R_3h9FoRlOcYHcwKe"
"2820",0,1,30,"Feminino",0,2,0,"R_33ye6jM9ZhljNMF"
"2833",1,0,57,"Masculino",2,3,0,"R_2npuV6J6dHSOk6d"
"2835",0,1,73,"Masculino",2,2,0,"R_1jepRAZY7iYEprM"
"2836",0,0,22,"Masculino",0,2,0,"R_2wh0XxxpS0Q3Z3n"
"2838",1,1,18,"Masculino",1,2,0,"R_3soD591afT2r8lb"
"2851",0,1,21,"Masculino",1,2,0,"R_238ZRYVbtR2l4s1"
"2852",0,0,21,"Masculino",0,2,1,"R_erJuRu9yIwraVKp"
"2855",0,1,19,"Feminino",0,2,0,"R_3s7vSHvAwgLczfL"
"2857",1,1,37,"Feminino",1,2,0,"R_2rCJ01LmK1ae8yX"
"2858",0,1,19,"Feminino",1,2,0,"R_2sWHF6vnosUjSwH"
"2859",0,1,22,"Feminino",0,3,1,"R_puTHellNhFrS4o1"
"2860",0,1,23,"Feminino",0,2,0,"R_1kXEolOG1o6nUm2"
"2861",1,0,20,"Feminino",0,2,0,"R_3sumOsTBCDQ6vme"
"2864",0,1,46,"Feminino",1,2,0,"R_3gZrGvXqegQcQaE"
"2867",0,1,20,"Masculino",1,2,0,"R_1jJ45SQxmBhvV8S"
"2869",0,1,23,"Feminino",1,3,0,"R_3KxRGOIFQpSpQ2B"
"2872",NA,1,20,"Feminino",0,2,0,"R_RwVVESWixBzAdj3"
"2873",0,1,34,"Masculino",1,3,0,"R_3Lbv83QEgPrsx9S"
"2888",0,1,23,"Masculino",1,2,1,"R_1dENdyJoyYPrmoP"
"2898",0,1,22,"Masculino",0,2,0,"R_3EHkINHOl4nseyx"
"2910",1,1,24,"Feminino",0,2,0,"R_2dVXkeFylcdmk3j"
"2920",1,0,45,"Masculino",0,2,0,"R_O8zSSuvrtdkaUaB"
"2921",1,0,30,"Feminino",2,3,0,"R_Oxvyt6twoPPMG2d"
"2924",1,1,23,"Feminino",1,2,0,"R_vPRQx7XeGWcV7BT"
"2926",0,1,58,"Feminino",1,2,0,"R_1gUCNw0tBmIoNLG"
"2927",1,1,37,"Feminino",0,2,0,"R_UlsNLr1bRlNChWN"
"2932",0,1,18,"Masculino",0,2,0,"R_25NKybtPpcYWNbd"
"2933",0,0,29,"Feminino",1,3,0,"R_2s1qsvLsHF6FUbm"
"2937",0,1,21,"Feminino",1,2,0,"R_2YFZomXePP2lK1n"
"2939",1,1,22,"Masculino",0,2,0,"R_1CwKENzsXrzJRpt"
"2940",0,1,21,"Masculino",1,2,0,"R_USaerEj0kCCmyxb"
"2944",1,1,19,"Masculino",1,2,0,"R_8xkEG6vzhTJ7bEJ"
"2951",1,0,22,"Feminino",1,3,0,"R_3J9s0G87M3JE7rY"
"2953",0,1,24,"Masculino",0,2,0,"R_3KxRGO7XtrytTAs"
"2955",1,1,21,"Feminino",0,2,0,"R_1lukbizKkMVIx0o"
"2956",1,1,65,"Feminino",1,3,0,"R_3m2fvhc6XubovMi"
"2959",0,1,40,"Feminino",1,3,0,"R_2PCr2jbcnZCJvrO"
"2960",0,1,65,"Masculino",3,1,0,"R_ZE4nvAgbY42WN1L"
"2963",NA,1,20,"Feminino",0,2,0,"R_2v2FgkaApZCp6Cm"
"2965",0,1,37,"Feminino",1,3,0,"R_AvWxK7ZAXvCepGx"
"2966",0,0,21,"Masculino",1,2,0,"R_Y5KyH3kGI17GMw1"
"2969",1,1,19,"Feminino",1,3,1,"R_1FhTRdCRQCAudlD"
"2976",1,1,20,"Feminino",1,2,0,"R_2sXr1qawoluAKWp"
"2984",1,1,28,"Masculino",1,3,0,"R_umDPCwOaU16MBxL"
"2989",0,1,64,"Feminino",2,3,0,"R_3CISvUs7dMVeZHP"
"2990",1,1,48,"Feminino",1,2,0,"R_1H1CKzrEOYf2urj"
"2991",0,1,23,"Feminino",1,2,0,"R_3MxwgoGul3SLQkX"
"2995",0,0,24,"Feminino",1,2,0,"R_1ghCr8YXpfys3Ah"
"3001",1,1,44,"Feminino",1,3,0,"R_3p0dvesFxwp3Kfp"
"3005",1,1,23,"Feminino",1,3,0,"R_6r5DTLGMlXayATL"
"3006",0,1,66,"Masculino",3,3,0,"R_27QpXGYB1MQZuAW"
"3008",1,0,24,"Feminino",0,2,0,"R_3M57umkJ95FYyy6"
"3015",0,0,23,"Feminino",1,2,0,"R_2UfLoUwbO12jhT8"
"3019",0,1,42,"Feminino",0,1,0,"R_cSlvDyVA6ITJZDj"
"3020",0,0,59,"Feminino",2,3,1,"R_xbx32MUfLYyOufn"
"3022",0,1,23,"Feminino",1,2,0,"R_W1BE3wifnyjyOiZ"
"3023",1,1,24,"Feminino",1,2,0,"R_2y3oTCYaK2P1K4f"
"3024",0,1,19,"Feminino",1,2,0,"R_1f2Ca0Tg6l40zOt"
"3026",1,1,24,"Feminino",1,3,0,"R_214j4L6IaWi9wP3"
"3030",0,1,21,"Feminino",1,2,0,"R_1lu7hGXXP3e8npb"
"3031",0,1,21,"Feminino",1,2,0,"R_pKJQQnyXevuP7RD"
"3038",1,1,24,"Feminino",1,2,0,"R_1OIz5TzJHjSPLWy"
"3042",1,1,23,"Feminino",0,2,0,"R_1Nz7efaRyfUKd4d"
"3044",1,1,21,"Feminino",0,2,0,"R_33r7CwVlARXqbZy"
"3051",1,1,24,"Masculino",0,1,0,"R_2fg2vbF0g7b4k9y"
"3052",1,0,23,"Feminino",1,1,0,"R_2xxesEC5NXPe5bv"
"3054",NA,1,52,"Masculino",0,1,3,"R_xyH7ZaORHNZA4rn"
"3057",0,1,21,"Masculino",1,2,0,"R_sTZ8wFOEc84oFi1"
"3060",0,0,23,"Feminino",1,3,0,"R_1jO1uir9ZQs67nR"
"3063",1,1,24,"Feminino",1,2,0,"R_tSPqer4ZwVZyLaV"
"3064",0,1,21,"Feminino",1,3,0,"R_stdmPUJYROJVRvz"
"3065",0,1,23,"Feminino",0,2,0,"R_3EKXIUrWZIT1P7d"
"3066",0,0,24,"Masculino",0,3,0,"R_3GAGrIQv3UrHzrm"
"3071",1,1,23,"Feminino",0,2,0,"R_10NThBl3GvOFI1M"
"3077",NA,1,22,"Masculino",0,2,3,"R_10JyjNVSFSe7rjP"
"3078",0,0,65,"Feminino",1,2,0,"R_2YkZl9GBv954VSF"
"3093",0,1,24,"Feminino",0,2,0,"R_bpG1Bub47HUsclX"
"3099",0,1,65,"Feminino",1,2,0,"R_eCMu4efkQKfi4Zb"
"3103",1,1,67,"Feminino",1,2,0,"R_3RrMqbyJfu8I1ce"
"3109",0,1,65,"Feminino",1,2,0,"R_31mYiogWKIrPpTL"
"3126",0,1,57,"Feminino",1,1,0,"R_3P7AizvJ5LqgRco"
"3129",1,1,68,"Feminino",4,3,0,"R_1kXOrhEHt7LCbnj"
"3132",0,1,21,"Feminino",0,1,0,"R_2AHyfPFRCFTuYhI"
"3138",0,1,63,"Masculino",1,2,3,"R_6WMJmaQZ3yFG4xP"
"3139",0,1,64,"Feminino",1,2,0,"R_3lDKCpzpBUhUkk8"
"3143",1,0,66,"Feminino",4,3,0,"R_2v7A1cUgD5Qb1wp"
"3168",1,1,35,"Feminino",0,2,3,"R_2dgqNIuGsdDC6dv"
"3195",0,1,22,"Feminino",0,4,0,"R_ylM2Q85jgaH9kDn"
"3196",NA,1,22,"Feminino",0,2,0,"R_1NE29c1SMNfB0Tc"
"3205",NA,1,67,"Feminino",2,1,3,"R_22zvxhMruoAeBkR"
"3212",0,0,22,"Feminino",0,2,0,"R_21naqqUqfnXnQdn"
"3220",0,1,22,"Feminino",0,2,1,"R_2VrQdIcRkLT8RH8"
"3224",0,1,23,"Feminino",1,3,0,"R_QoKhy5HwzjKWAal"
"3229",0,0,32,"Masculino",2,2,0,"R_2D7I0p2aJHvOy2k"
"3231",0,1,25,"Feminino",0,2,0,"R_YVLwAGTfTzvaAPn"
"3232",0,1,47,"Feminino",0,3,0,"R_1lyDLQtshBaQGP9"
"3233",1,1,38,"Feminino",1,3,0,"R_25F60K504IHyjGb"
"3234",0,1,35,"Feminino",0,2,0,"R_2Sj1IRZxx317BYt"
"3235",0,0,20,"Masculino",1,2,0,"R_pJBOjzjS7CrhOeJ"
"3236",0,1,37,"Feminino",3,4,1,"R_3iqJ7e0ftN2iWBg"
"3238",1,1,39,"Feminino",4,4,1,"R_2dXDjxKTiRzbKR6"
"3239",1,1,22,"Feminino",0,2,0,"R_XvyGhENfCHGPfzz"
"3240",1,0,26,"Feminino",2,3,0,"R_1OuXxOFtss0plhq"
"3241",0,0,25,"Feminino",1,4,0,"R_1Hc0Ts30VLQpNZw"
"3242",0,1,53,"Feminino",1,2,0,"R_1gGE0Q2kaRiNKHG"
"3245",1,1,52,"Feminino",0,2,3,"R_1C8F2gZmD5GILUV"
"3246",0,1,33,"Masculino",0,2,0,"R_2dQtK6I4Dz66NP5"
"3247",0,1,44,"Feminino",1,2,0,"R_3O6pyu9UaHXxYZB"
"3248",0,0,51,"Feminino",1,1,0,"R_AtFAVUPGo0wRuvL"
"3250",0,1,55,"Feminino",0,3,0,"R_238qtEHGIQcrouQ"
"3251",1,0,36,"Feminino",1,2,0,"R_3lsHzRyHwHMu0yC"
"3252",0,0,57,"Feminino",0,3,1,"R_3O2qrcjazT9AjuC"
"3253",1,1,31,"Feminino",1,3,0,"R_20MPdAnag5OZ0UV"
"3254",0,0,30,"Feminino",2,3,0,"R_R2bHIbibnC2yhnr"
"3255",0,1,40,"Feminino",2,4,0,"R_2OO21uZfLiQ3JOC"
"3257",0,1,57,"Feminino",1,2,0,"R_3NCgI3L35g4AL7z"
"3258",0,0,37,"Masculino",2,3,0,"R_3pm8x4xy8R4hv9i"
"3259",0,1,53,"Masculino",1,2,0,"R_3fZbS8I5eCk7dCI"
"3260",1,1,21,"Masculino",1,2,0,"R_1NgEuMGnzYN6iVm"
"3261",0,1,39,"Feminino",1,3,0,"R_3OWpukR8d22Crtv"
"3262",0,1,44,"Feminino",0,3,3,"R_2aKKRaB8HWTX6hz"
"3263",0,0,35,"Feminino",0,1,0,"R_3hz4EDWLUbZZsQM"
"3264",1,1,19,"Masculino",0,2,0,"R_1NChqRB4gXgkjQy"
"3265",1,1,23,"Masculino",2,2,0,"R_21umzKt6dEUYE21"
"3267",0,1,44,"Masculino",2,3,0,"R_1PR8fcVDwVhbVOf"
"3268",0,1,53,"Feminino",3,3,0,"R_3m2diMSOLNdWblj"
"3269",1,1,28,"Feminino",1,3,0,"R_1nOO7D048qZKOGQ"
"3272",1,1,41,"Masculino",0,2,0,"R_2rjTzCMNLE5vNHD"
"3278",0,1,26,"Masculino",1,2,0,"R_9Fc4bReoApJpDkB"
"3281",0,0,27,"Feminino",0,2,0,"R_1F9RxIgxHTjUWiz"
"3283",NA,0,30,"Feminino",1,NA,3,"R_1QLsk81I6WqgyYP"
"3284",0,0,25,"Masculino",0,2,0,"R_3IbHffUcXMio8Au"
"3285",0,1,48,"Feminino",0,2,0,"R_0JTN3jqDRFMk4qB"
"3286",0,0,52,"Masculino",1,3,0,"R_2U9QKy8h9skwlxz"
"3287",0,1,62,"Feminino",1,3,0,"R_sTCVGPPXYVTCxGN"
"3288",0,1,40,"Masculino",0,2,0,"R_3hAswHpthoJw4y9"
"3289",0,0,52,"Masculino",2,1,0,"R_1IbM49g4NSBejgL"
"3290",0,1,34,"Feminino",1,2,1,"R_Tn3Jz9YSB4o4G77"
"3292",1,1,46,"Feminino",0,2,0,"R_3nTP9mLvtMwYwyn"
"3293",0,1,27,"Feminino",1,3,0,"R_tMQTWRsvuF5CqBz"
"3294",1,1,35,"Feminino",1,2,2,"R_3PSwnWWakiTW0ST"
"3295",1,1,49,"Feminino",4,3,0,"R_3NWJHugu5o9xMxk"
"3296",0,1,49,"Masculino",1,2,0,"R_RCEpHInuk2rrMpr"
"3297",1,1,46,"Masculino",0,2,0,"R_vk16cHV5la0aoZH"
"3298",1,1,28,"Feminino",1,2,0,"R_1JQI0CK3axVWvGN"
"3299",1,1,40,"Masculino",0,2,0,"R_2c2Bf7IGQJOdMXK"
"3300",NA,0,22,"Feminino",0,2,0,"R_3smmTdjh4mHlCpZ"
"3301",0,0,35,"Feminino",2,4,0,"R_2D5ndgtPK6oR3aY"
"3302",0,0,38,"Feminino",0,2,0,"R_cNh0iZzCuRE2I6d"
"3304",0,1,37,"Feminino",1,2,0,"R_302HFGuysBnkZuX"
"3305",1,1,24,"Masculino",1,2,0,"R_1dNpjIbtshukqXf"
"3306",1,1,36,"Masculino",0,2,0,"R_2zuwyr2fB7S4rvx"
"3307",0,1,48,"Feminino",2,3,0,"R_pGd4Uf4dFw0lKI9"
"3308",1,1,25,"Masculino",0,3,1,"R_2y7byqowgSvgHyQ"
"3309",0,1,46,"Masculino",2,2,0,"R_efIEbFBxMmL3ElP"
"3310",0,1,49,"Masculino",0,4,0,"R_3jYEviSv60j36KK"
"3311",0,1,35,"Feminino",1,2,0,"R_3hFoT0F2UAUuoQU"
"3312",0,1,27,"Feminino",0,2,0,"R_1FICGuf3WInuVko"
"3313",0,1,27,"Feminino",0,3,0,"R_UJZGzSK4bUqjLVL"
"3314",1,0,59,"Masculino",2,3,0,"R_3p3vP20aQkCdWjs"
"3315",0,0,53,"Masculino",1,2,0,"R_82FgHwmCMalQS53"
"3316",0,1,47,"Feminino",0,3,0,"R_3h9I9dS9fHWQzKr"
"3317",1,1,23,"Feminino",2,3,0,"R_2dmtjTJun0tlh4Q"
"3318",1,1,47,"Feminino",2,3,0,"R_3h3HaBio2m83tul"
"3322",0,1,50,"Masculino",1,2,0,"R_1jiVudpHsJJqjBd"
"3323",1,1,20,"Masculino",0,2,0,"R_3Olhvs9qn4ibxLE"
"3324",0,1,58,"Masculino",0,3,0,"R_29voygsDXnhrgTm"
"3325",0,0,42,"Feminino",0,2,0,"R_1poMIvO1Dsf4B8j"
"3326",0,1,52,"Feminino",2,3,0,"R_Uuu1c7gONuLYYVP"
"3327",1,1,53,"Masculino",2,3,0,"R_sXc2mXhTsA2QTcZ"
"3328",1,0,38,"Feminino",1,2,0,"R_2TRjO3Q6fD0wmAm"
"3329",0,1,34,"Masculino",0,2,0,"R_2U4bPKP8Xq9KpzB"
"3330",0,0,54,"Masculino",1,2,0,"R_2YMxcNDXRASUor2"
"3331",0,1,54,"Masculino",2,3,0,"R_3q9jGIJyLp6rC3N"
"3332",0,1,35,"Masculino",1,2,0,"R_ahGZT4axKgojXb3"
"3333",1,1,26,"Masculino",1,2,0,"R_1C1F9C8GaaaaAiD"
"3334",1,1,41,"Feminino",0,3,0,"R_2QuIXKvB3dMdLbl"
"3335",0,1,28,"Masculino",0,2,0,"R_Q0ww8eoj2xGbPTX"
"3336",1,1,38,"Feminino",0,2,0,"R_29nyTMhLmyv0z0Z"
"3337",0,1,35,"Masculino",0,2,2,"R_211gakwxzkEczlV"
"3338",0,1,49,"Feminino",1,2,0,"R_27Jdxg1onVUYxFG"
"3339",1,1,38,"Masculino",1,3,0,"R_3KUYMMHIV27NMbU"
"3340",NA,1,43,"Feminino",0,1,3,"R_em6Oto2zCpREHIZ"
"3342",1,1,27,"Feminino",1,3,0,"R_3GAQsn5MA3r5EjM"
"3344",0,1,48,"Masculino",1,3,3,"R_DzOO5arGlKFNfrP"
"3345",0,1,35,"Feminino",1,3,0,"R_3nUweaYfDgjHj8S"
"3346",0,1,39,"Feminino",0,2,0,"R_3KIpl5AHfAAdNHm"
"3347",1,1,29,"Feminino",0,2,0,"R_vudqjDuYdIqZLSV"
"3348",0,0,31,"Masculino",3,3,0,"R_RVKh9vb8gZCpsJP"
"3349",0,1,49,"Masculino",2,3,0,"R_tXIgwkdUOvxGrvP"
"3350",0,1,59,"Masculino",3,3,3,"R_1FFFxPLTdRTX4h7"
"3351",0,1,31,"Feminino",2,3,0,"R_1EWdvlO569VM7x4"
"3352",0,0,71,"Feminino",0,3,0,"R_u4B6CrNvdw4UlRn"
"3353",0,1,35,"Masculino",2,3,0,"R_2ALN0Um5qbU554q"
"3354",0,1,29,"Masculino",0,2,0,"R_3F3gbyq17iSM3s7"
"3355",1,1,23,"Feminino",1,2,0,"R_9Gfl6gNUYhBt0Kl"
"3356",0,1,20,"Feminino",0,2,0,"R_1nPjpHuKKzpy5vq"
"3357",1,1,30,"Masculino",1,2,0,"R_1iewEVbiRypz3kd"
"3358",1,1,52,"Feminino",0,4,0,"R_2tFlsPWXZlxdvRt"
"3359",1,1,35,"Feminino",1,3,0,"R_2SI7H44JMcPlNMy"
"3360",0,1,27,"Masculino",1,2,0,"R_31XIm3FAThX4lb9"
"3361",1,1,52,"Masculino",2,2,0,"R_ZeG1Z5ixtqbuTqp"
"3362",1,0,35,"Feminino",0,2,0,"R_2dybEzsuAObuJhf"
"3363",1,1,35,"Feminino",1,3,0,"R_6D4MvFaULvVempr"
"3364",0,1,43,"Masculino",0,3,0,"R_3DtL0OXDsVgcEAp"
"3365",0,0,64,"Masculino",1,2,0,"R_vJhhaDdjT5ABbnb"
"3366",0,1,34,"Masculino",1,2,1,"R_3MuJSoynTMckkSx"
"3367",1,1,31,"Masculino",2,3,0,"R_2aJ2mnnHjEJXW8D"
"3368",0,1,34,"Masculino",1,3,0,"R_2fm1FjYX1h0vQQn"
"3369",0,1,55,"Masculino",1,3,0,"R_eCMHXMK7k9pSYOR"
"3370",1,1,32,"Masculino",2,2,0,"R_1ITvYsSaS8Mku5S"
"3371",NA,0,52,"Masculino",1,2,0,"R_805wOTIF92dkieB"
"3373",0,1,27,"Masculino",0,3,0,"R_2s1mtVkNyPT1qxs"
"3375",0,1,52,"Masculino",1,2,0,"R_2copynX7CymHOKw"
"3376",0,1,52,"Masculino",0,2,0,"R_3COfqDcl3uFNqgJ"
"3377",0,0,31,"Masculino",0,2,3,"R_DFUmPRX5pqjTj9f"
"3378",0,1,46,"Masculino",4,3,0,"R_21oHcRWffxiuqOW"
"3379",1,0,33,"Masculino",0,2,1,"R_Z2J80WlnmdgkPF7"
"3381",0,1,25,"Masculino",1,3,0,"R_2y3eOeBexsHNoFX"
"3382",0,0,33,"Masculino",0,3,0,"R_2aY0fi5N8T8Uq04"
"3384",0,1,64,"Masculino",3,4,0,"R_3g6NgQ4OhvKkzJB"
"3386",0,1,21,"Masculino",0,2,0,"R_RRyGLunp3tP7nPP"
"3387",0,1,40,"Masculino",2,3,0,"R_1NsRfj3nN2okazJ"
"3388",0,1,35,"Feminino",1,2,0,"R_1KrN9Zbv0I7rn1C"
"3389",0,1,44,"Masculino",1,2,0,"R_eWNG6PYlTd2537H"
"3390",0,1,25,"Masculino",1,3,0,"R_2f2GdVdqJLPKbJe"
"3391",1,1,42,"Feminino",2,4,0,"R_yqqwUYB8TDkSWK5"
"3392",1,0,39,"Feminino",2,3,0,"R_1DuxsYy0A6dcE68"
"3393",1,0,42,"Masculino",0,2,0,"R_CjIVpHm0Y0UuKtP"
"3394",0,1,64,"Feminino",2,2,0,"R_3n2fRkD8Lk8vCKm"
"3395",0,1,24,"Masculino",0,3,0,"R_3nMgkOtB85yZ9ui"
"3396",1,1,26,"Masculino",0,3,2,"R_10GhG7lUMUnC7g4"
"3397",NA,1,32,"Feminino",0,NA,3,"R_2fE9xhTxhFhccYm"
"3398",0,1,40,"Masculino",0,3,0,"R_27U1QvWoTPg17FU"
"3399",0,1,34,"Feminino",2,3,0,"R_3qvQHFoXUEwzoQ9"
"3400",0,1,22,"Masculino",0,2,0,"R_1mmJaE6GETS4X2J"
"3401",0,0,30,"Masculino",0,2,0,"R_3HiYvetYqzlV0q1"
"3402",0,1,49,"Masculino",2,3,0,"R_2Pv3CXBf3UIz3q0"
"3403",1,1,33,"Masculino",1,1,0,"R_2BbuJCCJXtA3fI7"
